date,sentiment_mean,sentiment_volatility,tweet_volume,StringencyIndex_Average,vol_smooth,str_smooth
2020-10-13,0.0627960747812906,0.2610916713196437,3773010.0,56.17333333333334,0.26361481362947836,57.05428571428571
2020-10-14,0.0490050793594981,0.2559116728020163,3530338.0,56.17333333333334,0.26022896285661856,56.878095238095234
2020-10-15,0.0473570816399184,0.2591026478294057,3288065.0,56.17333333333334,0.2607160712995587,56.701904761904764
2020-10-16,0.0479899115374287,0.2752088003449959,3111052.0,56.17333333333334,0.2632587019432218,56.52571428571429
2020-10-17,0.0485957370805481,0.2568776725989151,2936275.0,56.17333333333334,0.26286582572130884,56.34952380952382
2020-10-18,0.0804522643027158,0.2864936274119707,3114902.0,56.17333333333334,0.2666793947343514,56.17333333333334
2020-10-19,0.0553685029482686,0.2688123825369701,3495131.0,57.098333333333336,0.26621406783484536,56.3054761904762
2020-10-20,0.0525715581271669,0.2571748428832606,3474414.0,57.098333333333336,0.26565452091536207,56.43761904761906
2020-10-21,0.0557412079548423,0.2605507405563029,3211180.0,61.49666666666667,0.26631724488026015,57.19809523809524
2020-10-22,0.0616459402553227,0.2646942507578592,3342926.0,61.80500000000001,0.2671160452986106,58.002619047619056
2020-10-23,0.0522074343413359,0.2570275677744371,3269122.0,63.04,0.2645187263599594,58.98357142857144
2020-10-24,0.0507109440366918,0.2598821408353617,3193236.0,63.04,0.2649479361080232,59.96452380952381
2020-10-25,0.0343040176140952,0.2623979949477421,3382538.0,63.04,0.26150570289884767,60.94547619047619
2020-10-26,0.0406634543169131,0.2601890907757452,3339344.0,63.04,0.2602738040758155,61.79428571428572
2020-10-27,0.0406634543169131,0.2601890907757452,3339344.0,63.04,0.26070441091759905,62.643095238095235
2020-10-28,0.03957568732152,0.2542910333606619,2865014.0,61.80500000000001,0.2598101670325075,62.68714285714286
2020-10-29,0.0588619754048245,0.2607386528504676,3256945.0,61.80500000000001,0.2592450816171658,62.68714285714286
2020-10-30,0.0456253948056178,0.2680306940724257,3428783.0,62.11333333333334,0.26081695680259276,62.554761904761904
2020-10-31,0.054950481966378,0.2647723966163059,3500835.0,62.11333333333334,0.26151556477129906,62.422380952380955
2020-11-01,0.046854954958823,0.2650055216137705,3371046.0,62.11333333333334,0.2618880685807317,62.290000000000006
2020-11-02,0.059873073051261,0.2562472547413017,3299450.0,62.11333333333334,0.2613249491472398,62.15761904761905
2020-11-03,0.0779232806918525,0.2698156447618055,2601575.0,62.11333333333334,0.2627001711452484,62.0252380952381
2020-11-04,0.0641737088664301,0.2603181521686588,2415739.0,62.11333333333334,0.26356118811781937,62.06928571428572
2020-11-05,0.0644543117301734,0.2550227542212524,2781918.0,62.11333333333334,0.26274463117078867,62.11333333333334
2020-11-06,0.0654331478080296,0.2562171035920157,2514116.0,62.26666666666667,0.2610569753878729,62.1352380952381
2020-11-07,0.0746149590169979,0.2609133297665045,2998457.0,62.26666666666667,0.2605056801236156,62.15714285714286
2020-11-08,0.0473731783696806,0.2774212771771898,2339099.0,62.574999999999996,0.26227935948981834,62.22309523809524
2020-11-09,0.0913917066808462,0.2742243077041981,3524228.0,62.11333333333334,0.26484750991308925,62.22309523809524
2020-11-10,0.0662908162104867,0.2705872638620678,3296368.0,61.803333333333335,0.2649577412131267,62.178809523809534
2020-11-11,0.0517417211779426,0.2657497906640504,3156729.0,61.803333333333335,0.26573368956961124,62.13452380952382
2020-11-12,0.0483886447427223,0.2613766830447568,3664120.0,61.803333333333335,0.26664139368725476,62.0902380952381
2020-11-13,0.0435039992473463,0.2688045797354354,3850005.0,61.803333333333335,0.2684396045648861,62.024047619047614
2020-11-14,0.0351345523283271,0.2641955414155905,3341609.0,61.803333333333335,0.26890849194332694,61.957857142857144
2020-11-15,0.0329390836646133,0.2817835246612151,3424942.0,61.803333333333335,0.2695316701553306,61.84761904761905
2020-11-16,0.0835045445040283,0.2806892571489279,3629902.0,62.88333333333333,0.27045523436172053,61.95761904761905
2020-11-17,0.0644629728887484,0.2733650230136801,3566213.0,62.88333333333333,0.2708520570976652,62.11190476190476
2020-11-18,0.0620952514386465,0.2658664953654756,3649808.0,63.501666666666665,0.27086872919786875,62.35452380952381
2020-11-19,0.0713933830730503,0.2694492884809686,3593689.0,63.501666666666665,0.272021958545899,62.59714285714285
2020-11-20,0.0660996089515728,0.2654251015814672,3467627.0,63.964999999999996,0.271539175952475,62.905952380952385
2020-11-21,0.0476887961050716,0.2735840463654275,3302059.0,63.964999999999996,0.27288039094530886,63.21476190476191
2020-11-22,0.0384190612264855,0.2747958858483056,3072344.0,63.964999999999996,0.2718821568291789,63.52357142857143
2020-11-23,0.0602443008127606,0.2718628580667974,3405513.0,63.964999999999996,0.27062124267458887,63.67809523809524
2020-11-24,0.0544018774913804,0.2707126450613513,3172136.0,63.964999999999996,0.2702423315385419,63.83261904761905
2020-11-25,0.0603785560414905,0.2691179913582999,3084475.0,63.964999999999996,0.2707068309660882,63.89880952380952
2020-11-26,0.0643767571210549,0.2662824662867578,2853608.0,63.964999999999996,0.2702544277954867,63.964999999999996
2020-11-27,0.050437349663883,0.2682963798167389,2463578.0,63.964999999999996,0.2706646104005255,63.964999999999996
