date,sentiment_mean,sentiment_volatility,tweet_volume,source_file
2021-02-17,0.03994609841158719,0.2632929826959366,2656607,corona_tweets_336.csv
2021-05-31,0.06966665118312422,0.25395385788954333,2148894,corona_tweets_439.csv
2021-05-22,0.05760725285505133,0.25857955846939484,2273897,corona_tweets_430.csv
2020-04-22,0.059582617315318144,0.2608269671378021,2265189,corona_tweets_35.csv
2021-08-08,0.05559017601074109,0.2661847369103976,2876574,corona_tweets_508.csv
2021-04-20,0.05234042931431515,0.2574243473911878,3146119,corona_tweets_398.csv
2021-05-07,0.06825400262101972,0.25211369810984513,2910460,corona_tweets_415.csv
2022-03-03,0.04968695256504808,0.2606002728828595,1148066,corona_tweets_715.csv
2021-10-21,0.07641509055434337,0.2579931803227151,2115625,corona_tweets_582.csv
2021-08-23,0.06121786668112164,0.2598003296638574,3258977,corona_tweets_523.csv
2022-10-18,0.05470585543782952,0.26771518565541585,938271,corona_tweets_944.csv
2020-04-18,0.0640720509495887,0.26707034640610533,2671818,corona_tweets_31.csv
2020-05-18,0.05910686414306437,0.2630419625811166,3899631,corona_tweets_61.csv
2022-09-10,0.0509482105494273,0.24388057682599118,503507,corona_tweets_906.csv
2022-04-06,0.06905283473409388,0.2496863194012161,1010420,corona_tweets_749.csv
2021-09-18,0.048719190238799163,0.2500194083470943,2241235,corona_tweets_549.csv
2022-11-18,0.06431668191619219,0.26489860911238755,566184,corona_tweets_975.csv
2020-05-21,0.0593528968035084,0.25949207377026456,3582020,corona_tweets_64.csv
2020-05-25,0.07463327501587955,0.28137005991727626,3474952,corona_tweets_68.csv
2022-11-05,0.04309362848036215,0.2510716262246974,621280,corona_tweets_962.csv
2021-06-06,0.059476895878882004,0.2472307097627117,1730992,corona_tweets_445.csv
2021-06-30,0.06119010590201432,0.2607529243974763,1877918,corona_tweets_469.csv
2020-06-19,0.04257491743891385,0.2525512681277182,3634172,corona_tweets_93.csv
2022-02-10,0.05179206327186424,0.25721954301414146,1772138,corona_tweets_694.csv
2021-10-27,0.05733468101710221,0.25367748695083164,1633324,corona_tweets_588.csv
2022-07-19,0.05929850336873357,0.2615009618448436,846247,corona_tweets_853.csv
2021-07-17,0.052817966305366365,0.24784935034140787,3015929,corona_tweets_486.csv
2020-11-14,0.035134552328327164,0.26419554141559054,3341609,corona_tweets_241.csv
2022-11-24,0.054972250759562455,0.2588703012848982,820826,corona_tweets_981.csv
2020-11-13,0.0435039992473463,0.2688045797354354,3850005,corona_tweets_240.csv
